Name,Text,Pre2022,Length
A Day of Fallen Night by Samantha Shannon,"I have left a warning for our sisters in the archives, telling them to be wary of strangers. What of the Inysh matter? Tunuva asked. Will you leave word of that in the archives, too? Yes. Her gaze turned distant. I will leave a tablet there, stating that the Queen of Inys is always to have a mage as her protector; that this is my ruling as Prioress of the Orange Tree  but I will allow our future sisters to interpret my reasons as they see fit. Thank you, Tunuva said. I do it to protect a part of you that will live on, Esbar told her, but also because a position in Inys will always be of value to us.",0,medium
A Day of Fallen Night by Samantha Shannon,"I mean to keep an eye on her. Yes, Im sure you would be happy to keep a close watch on a beautiful woman. Kanifa cocked a heavy eyebrow, a faint smile on his lips. Go to your mother, Dumai of Ipyeda. He continued down the corridor. She will cleanse you of such earthly thoughts. Dumai screened her grin behind her hair as she stepped into the room. She teased him, but in truth, Kanifa had never expressed interest in anyone. The mountain was his only love. The traveller lay on a mat, covered to his chin with bedding, feet snug in a heat trap.",0,medium
A Day of Fallen Night by Samantha Shannon,"Together, they proclaimed that the Lord Protector was in residence. The wind blew hard. Wulf coughed into a gloved hand. Inys might not be half as icy as Hrth in late winter, but their hideaway was damp and cold, and they dared not risk a fire. As the sun rose, Mara returned from her scouting, coming on foot from the hills. Wulf stared when he saw who was with her. While Thrit slept on, he stood aside to let them in. Lord Mansell folded him straight into his arms. Wulf, he breathed. Saint, I cant believe it. You dont even look hurt.",0,medium
A Day of Fallen Night by Samantha Shannon,"Then another face, pale and terrified. The memories were far away, so far they no longer held a clear shape, and ran like water. But he knew he had been to this part of the wood before. How had he escaped, the first time? He was laughing and the sun was bright, and he tasted honey like a prayer on his lips. Who are you? He stopped, a stitch ripping into his side. His hand shook so hard the candle guttered in the lantern. Light was glimmering through the trees. He stepped towards it, so entranced that all fear left his bones.",0,medium
A Day of Fallen Night by Samantha Shannon," Unora smiled. Dumai would have liked that very much, I think. The Grand Empress glanced up at the dragon, who returned the look, blowing fog through her nostrils. You should be patient, Lady Nikeya, the Grand Empress said, the corners of her mouth tweaking. My granddaughter may yet guide you herself. The dead whisper through the crash of the waves. Sometimes, they may even choose to return to us  we, who are left on the shore. **** Thanks to Clan Kuposa, the House of Noziken had lived a long way from the coast. Nikeya would make no such mistake.",0,medium
A Day of Fallen Night by Samantha Shannon,"She told me I disgraced you both. Esbar loves you with her soul, as we all do. She loves the Mother more. As we all must  but Siyu, I was there when Esbar gave birth to you. You have made her so proud over the years. This mistake is a small part of your life. It does not define it. Swallowing, Siyu managed a nod. Tunuva reached into her overskirt and took out the pouch. For you. So you can smell the forest, at least. Siyu undid the tie. When she saw the delicate blue petals in the pouch, she drew out the bloom and held it to her cheek, tears running again.",0,medium
A Day of Fallen Night by Samantha Shannon,"As the wound smoked, he watched the glow leave its eye, an ember turning cold in its socket. His own eye had puffed shut. What had struck him, he had no idea. He had lost count of the talons scraping at his mail, the beaks striking his helm. He planted the end of his long axe in the sand. Wheezing from the smoke, he scraped his hair from his eyes and peered towards Bithandun, so tired he was almost drunk with it, swaying. The Silver Hall had not yet fallen, but its roof glowed with fire, and no amount of thrown water could quench it.",0,medium
A Day of Fallen Night by Samantha Shannon,"Tunuva wished Narha could comfort her, too  that her forebear could lean down from that column and brush away her nightmares. In the last one, Esbar had stabbed her in the heart, and she had woken in a sweat, convinced it was blood. She had not told Esbar. Across the hall, Esbar was taking her time at the rack. When she nodded to an Ersyri sword, the armourer removed its silver-mounted scabbard, wiped its blade with an oiled cloth, and handed it to her. As she held the sword aloft to inspect it, Tunuva recalled the cold twist of the knife in her dream.",0,medium
A Day of Fallen Night by Samantha Shannon,"His need for power has grown in this chaos. This fire will have convinced him that Clan Kuposa must seize its chance to rule, while the gods are at their weakest. I can imagine him performing a noble sacrifice of the Noziken. Epabo, Dumai said, thank you, for everything. I will lead the gods to avert his folly. She marched from the tent, into the freezing night, to collect what she would need. Dumai. Unora caught up to her, Nikeya just behind. You mustnt go. It could be a trap, a way of drawing you into the open I cant leave Suzu at his mercy, Dumai said firmly.",0,medium
A Day of Fallen Night by Samantha Shannon,"I have sat here in the canyon for a week, to warn those who would come too close. I cant go back. I would sooner starve than He made the sign of the sword, his hand trembling. No soul should enter Halgalant that way. These people look to you for guidance, Saintsman, Regny sneered. And you cower down here? I am a sanctarian, not a warrior or a physician. Wulf drew up beside Regny. Sanctarian, he said, where is the former snowseer, the Issn? Locked into her home. So is anyone with sense. Regny tacked her gaze to the path. We must see the village for ourselves, she said, so I may describe this sickness to King Bardholt.",0,medium
A Day of Fallen Night by Samantha Shannon,"The sun has risen. Her voice was bereft of hope. The wyverns can see the moor clearly now. I dont think it will be long before our soldiers are dead. Even with the ones who came from Paupers Henge? Its not enough, Glorian. Theyre so tired. Tears streaked her cheeks. I feel just as I did when you fell off your horse. Youre in danger again, and I cant save you. I cant save Sabran. Its my fault. I should not have insisted on coming here. You did it for Inys. Adela brought fresh candles. Glorian slipped into a weary doze, Sabran gathered to her heart.",0,medium
A Day of Fallen Night by Samantha Shannon," Glorian drew herself up. Mother retires after eventide. I will need to be at the spyhole by then. She grimaced. Lets not tell Jules. Shell only worry. They looked at one another. Or Adela, they agreed in unison. **** After the evening meal, she and Helisent changed and walked to the Royal Sanctuary. Sir Bramel and Dame Erda closed the doors behind them, leaving Glorian to her supposed reflection. Take this. Helisent took a fire pouch from under her cloak. Do you know how to use it? Of course. When Helisent canted an eyebrow, Glorian sighed. I am aware I lack certain practical skills as a royal, but do you truly think a princess of the North cant light a fire? I sometimes forget youve a claim to two thrones.",0,medium
A Day of Fallen Night by Samantha Shannon,"Every head on the ship turned. Bardholt placed a hand on the side. Archers, he called. Along with half the seafarers, Regny nocked an arrow. Steady. Sire, what comes? a voice said. Let us see. Bardholt narrowed his eyes. It has been a long time since I last heard drums. Not drums, Wulf thought at first, but Bardholt would know better. After all, he had been to war. It could be the Ments. Perhaps even the Vatten. The wedding might have been their chance to lure Bardholt to the sea, where they were strong. Perhaps they were tired of being his stewards, and even an Yscali princess could not temper their ambition.",0,medium
A Day of Fallen Night by Samantha Shannon,"By the light of the low-burning fires, they shared tales of their deeds, raising their cups to those who had ascended to Halgalant. Hunger was the unwelcome guest. Where food had once been rich, now there was only simple fare, even for the king and his guard. You all fought like the Saint himself today, Einlek said, when they had scraped every plate. None more than Gthur Wyrmkiller, whose harpoon felled the beast. For the first time, the guests raised their voices in a cheer. Gthur was pounded on the back. In the past, our people longed for a glorious death in battle, Einlek called.",0,medium
A Day of Fallen Night by Samantha Shannon,"What makes you think I would have you, Lady Sabran? Her name was a dark thrum in his throat. How do you know I dont already have a consort in my own kingdom? Because I saw how you looked at me in the throne room. (He had not said no.) And how often. King Bardholt offered no reply. Sabran stood tall before him, for she was not her mother. I think, she said, that you are a man familiar with having what you want. This time, you need not seize it with blood and force. I offer it all to you.",0,medium
A Day of Fallen Night by Samantha Shannon,"Unora took a layer of cloth from the middle of the table, revealing the oily blue stone. Empress Mokwo wrote of a stone that could command the waters and the winds. Even the gods heeded its call, she said. It was said to resemble a moon, so the Grand Empress did expect it to be pale. Dumai watched her face. It had been a long time since she had seen her mother look nervous. The moon has been known to turn blue. Emperor Jorodu wore a strange expression of his own. Mokwo claimed a human could use this stone, but that only a chosen few could wake it  that for others, it would turn to dead rock.",0,medium
A Day of Fallen Night by Samantha Shannon,"With surprising care, she drew a thread of damp hair between her fingers, teasing out a pine needle. Are you certain you dont want me to comb this, Princess? Dumai could feel her own breath betraying her. A warm drift in her darkest waters. Daughter, have you lost your senses? I will manage, she said, starting to draw away. Wait. You said I couldnt style it for this court. Oh, yes  a messenger came at noon. Nikeya smiled. Queen Arkoro will see us tomorrow morning. Dumai stared at her in exasperation. Did you not think to tell me that earlier? I must have been distracted.",0,medium
A Day of Fallen Night by Samantha Shannon,"Dumai stared at the writing. Tonra speaks of a comet that will come in the twelfth year of the fifth century  next year  to cool the risen fire. This must be the answer. A comet. His expression changed. A comet is what keeps the balance in check. Father might know of it  but if this is true, this time of fire will not last for ever, just as Master Kiprun said. It is a wheel, always circling. It means we only need survive until this coming spring. Easier said than done. Kanifa coughed. Dumai, weve stayed too long.",0,medium
A Day of Fallen Night by Samantha Shannon,"And she understood what the dragon wanted. With a hundred thousand eyes on her, she reached out with trembling fingers. A living dragon, slippery as a fish, real and alive beneath her palm. There was kinship in that touch, and strength. Furtia nudged back with her snout. Come. She made a sound like distant thunder, and Dumai took another step. She closed her eyes, feeling a pull, a likeness, a want. The black scales were too slick to hold without slipping. Finding she was unafraid, she sank her hands into the waterfall of manehair. Her fingers closed in the heavy, oily mass, which smelled of steel and seaweed.",0,medium
A Day of Fallen Night by Samantha Shannon,"Furtia and I will get her away. Taugran is much stronger than Furtia, Nikeya protested. You know this, Dumai. Not for long. I feel the coming of the star. It was true. Her awareness of it was taut and strong, a string pulled along the neck of a lute, tuned to something that moved closer by the hour. Nikeya, Unora said quietly, touching her shoulder, will you leave us a moment, and watch over Epabo? Of course. Nikeya dealt Dumai a concerned look and went back to the tent. Unora took Dumai by the cheek. Do not go to Muysima. I have to I wished, Dumai.",0,medium
A Day of Fallen Night by Samantha Shannon,"Dumai was frozen stiff. She could smell the beast, its wrongness, and the closer it came, the harder her heart pounded. Its eyes were fixed on her. Great one, stop! Her heels slipped as more briny water bubbled up beneath her. Furtia Stop, its too strong! Furtia opened her jaws in a roar. Then a wave of hot air struck her, and so did a terrible iron horn, scraping along her side. The white light in her crest hissed out. The sound that followed was like nothing Dumai had ever heard  the screech of the wind, threatening to rip her eardrums.",0,medium
A Living Remedy by Nicole Chung,"I had to count the zeros several times before I could believe it. You did it, my mother said. She tried to smile, but we both wound up crying instead. As we celebrated, I wasnt thinking about how lonely I might feel, or how much I would miss my family. I couldnt comprehend what it would mean to attain that first foothold in a world they would be unable to follow me into. I didnt know that I would spend my early months on campus feeling as though Id wandered into another country, surrounded by students who never had to worry about buying books or finding somewhere to go when the dorms closed for a holiday.",0,medium
A Living Remedy by Nicole Chung,"A country that first abandons and then condemns people without money who have the temerity to get sick, accusing them of causing their own deaths. It is still hard for me not to think of my fathers death as a kind of negligent homicide, facilitated and sped by the states failure to fulfill its most basic responsibilities to him and others like him. With our broken safety net, our strained systems of care and support, the deep and corrosive inequalities we have yet to address, its no wonder that so many of us find ourselves alone, struggling to get the help we need when we or our loved ones are suffering.",0,medium
A Living Remedy by Nicole Chung,"But had I been wrong to feel that way? They certainly never saw their burdens as mine to share, instead choosing to shield me from them for as long as they could. They were my parents: they looked after me, not the other way around. * * * The lack of air-conditioning in my childhood home was bearable because we could open our windows at nightexcept during wildfire season, when we might occasionally suffer and sweat in the hot, tightly sealed rooms of our house. The fires rarely threatened more densely populated areas, and I never worried about them reaching our house.",0,medium
A Living Remedy by Nicole Chung,"When I was at my most anxious, fretting about one or both of my kids, Mom would always tell me to relax, take a deep breath, stop worrying. The girls are going to be okay. It was no empty, unthinking reassurance she offered; she believed it, every time. I couldnt understand her certainty, and sometimes, I admit, resented itshe was a parent, too, and as anxious as I was. Didnt she understand that it was impossible for me to let go of my fears, lay down my burdens? Now I would give almost anything to hear her tell me not to worry again.",0,medium
A Living Remedy by Nicole Chung,"When I lived here, I used to walk to another field near our old house to watch the sky darken above gold-limned hills. Sometimes, driving home in the evening, Id pull over to admire the viewthe riotous colors of sunset, the slow-deepening blue of the mountains as the light receded. Ive relaxed at peaceful eastern lakes and walked along Atlantic beaches, but have yet to find any substitute for these mountains. Theres a reason my mother still sends me cards featuring photographs and watercolors of snow-covered peaks and foothills clustered with evergreensshe knows how much I miss the geography of home.",0,medium
A Living Remedy by Nicole Chung,"When a friend asked if I minded that my parents were selling the home Id grown up in, I scoffed. The last person to live in my childhood bedroom hadnt even been me, but a friend of minemy parents, with typical openhandedness, had let her stay with them rent-free for a year and a half after her own parents kicked her out. There were things about the house Id been fond of: the sprawling, shady backyard that had once contained my rickety old swing set; my room with its blue walls and bursting bookshelves and my cats favorite scratching post; the minuscule spare bedroom that I was eventually permitted to turn into a writing space, nearly every square inch filled with our lumpy blue futon and the giant desk I had begged my mother to buy at a yard sale.",0,medium
A Living Remedy by Nicole Chung,"The medication hed been prescribed was expensive without insurance and also upset his stomach, so he stopped taking it, saying that he couldnt work and serve food all day while feeling nauseated. As restaurant manager, he was usually the last one who got to take a break or eat lunch, and when he did get a meal, the food most readily available were the pizzas he helped make. He had little free time for regular exercise, no extra money to give to a gym or a nutritionist, and unless he felt very ill, he did not go to the doctor. During the long years when he could trace no significant or debilitating issues to his condition, I doubt he had either the luxury or the inclination to worry much about his healthor his lack of health care.",0,medium
A Living Remedy by Nicole Chung,"If you really knew and didnt tell us, that was a real dick move, Dad. He did look peaceful, as if he had welcomed death, or at least been ready for it. When we approached to say our final goodbyes, Mom, mostly cried out by then, put her arm around my shoulders, her solid warmth a familiar comfort as always. Dont despair, she told me. This is our hope in the Resurrection. The words might have upset me coming from anyone else in that church, anyone else in the world. But I felt her sorrow as something deeper and more powerful than my own, a great river spilling its banks.",0,medium
A Living Remedy by Nicole Chung,"Though Ive often wished that we could have come up with an argument that would have changed his mind, my mother believed nothing either of us could say would have swayed him. She said that he remembered his mothers agony after organ rejection, and in the end he believed that neither dialysis nor a transplant would give him a long life. The dialysis did its job, as it had for his mother, first saving and then extending his life. But the ongoing treatments left him drained and far more vulnerable to other illnesses and infections. His immune system was compromised; he was constantly getting sick.",0,medium
A Living Remedy by Nicole Chung,"Four months after my mother died, a fire started fifteen minutes from her neighborhood. High winds carried the sparks far afield, allowing the blaze to grow and fan out for miles. Unlike the wildfires I remember from childhood, this one roared parallel to some of the busiest roads in the area, ravaging parkland, businesses, and thousands of homes. I was shocked to see news of the runaway destruction, although California wildfires had been in the news for weeks, and Id heard about the terrible air quality in the Bay Area, Seattle, Portland, Vancouver. My home region lacks a major urban center and rarely draws outside media attention.",0,medium
A Living Remedy by Nicole Chung,"I cry while I eat or drink. I cry in the shower, and when I lie down to try to sleep. Even when I am worn out, too hoarse for my sobs to make much of a sound, the tears keep coming, silently drifting down my cheeks. All I can think about is how, at the end, I wasnt with her. She was the kind of mother who deserved to have her child there when she died. Knowing that I had her steadfast support, that she loved and believed in me no matter what, made me so much braver than I would have been otherwise.",0,medium
A Living Remedy by Nicole Chung,"Thats what she meant when she told me, as a child, that I could never disappoint her. Thats why she and my father always said it didnt matter where I went, what I did with my life, what I accomplishedthey would always be proud of me. Thats why she believes that there is nothing for her to forgive now. I can choose to accept her at her word or not, keep chastising myself or not, but the truth is that this is what she has long believed: I am her daughter, so I am enough. When she is gone, I wonder, can I possibly learn to be enough for myself? What would it meanhow would it feelif I were? She has asked me what shes done with her life, how she can stand before God without fear.",0,medium
A Living Remedy by Nicole Chung,"All I would have focused on was that our expected family contribution was zero. Although many people identify as middle-of-the-road, middle-class, average Americans, there are differences between a working-class and a middle-class existence, and these differences can be far from subtle. If you grow up as I did and happen to be very fortunate, as I was, your family might sacrifice much so that you can go to college. Youll feel grateful for every subsequent opportunity you get, for the degrees and open doors and better-paying jobs (if you can find them), even as an unexpected, sometimes painful distance yawns between you and the place you came fromand many will expect you to express that gratitude, using your story or your accomplishments to attack those who werent so lucky.",0,medium
A Living Remedy by Nicole Chung,"In photos from that visit, I am a chubby, happy one-year-old in a flowered blouse and a blue corduroy jumper, no longer small for my age, boasting a toothy grin, chipmunk cheeks, and black hair that sticks straight up in defiance of my parents styling effortsno one had ever told them about Asian baby hair. My grandmother, who looks so much like my father with her wide smile, broad nose, and brown hair so dark it could almost be black like mine, reaches toward me as Dad props me up on her hospital bed. He must have known that the trip was an introduction as well as a goodbye.",0,medium
A Living Remedy by Nicole Chung,"My mothers oncologist recommended that she undergo chemotherapy just to be sure, but the prognosis, we were both assured, was excellent. Her treatments would be covered by Medicare, which she had just qualified for based on age, sparing her one worry, at leastthere was no mountain of medical debt waiting on the other side of this crisis. The doctors said that after this I should be cured, she told me. She sounded surprised. I understood why. After shed recovered from breast cancer, her doctors had steadfastly avoided using that word; they would say that she was in remission, or that there was no further evidence of disease.",0,medium
A Living Remedy by Nicole Chung,"Relieved, I let my parents draw me into conversation about the kids. I had been so focused on getting my father to see a doctor, any doctor, that it was difficult for me to think beyond the promised appointment. Even after all Id heard about how sick he was, I couldnt imagine that he might be facing anything like his mothers illness, one that would render him a permanent patient and change my parents lives yet again. He needed help to better manage his diabetes, I thought, or maybe he needed a different medication. The community clinic was the first step; soon, wed learn how to make him well again.",0,medium
A Living Remedy by Nicole Chung,"I imagine one of them in the hospital, struggling to breathe, confused, terrified, alone. And that is always where my mind spins to a stop. As the days go by and virtual work and learning continue, our childrens discontent hardens into bored resignation. I start polling others about what I should do, partly because it is so hard to trust my own sanity and judgment. My questions are always the same, but a few patient friends pick up every single time to listen to me run through the terrible choices. Everyone is quick to say that they wouldnt blame me for going.",0,medium
A Living Remedy by Nicole Chung,"When the kids and I call her another day, she is looking more like her old self, perhaps because shes wearing her glassesnearsighted as she is without them, Ive noticed she rarely has them on for our video callsand one of my fathers old Cleveland Browns T-shirts. I can tell that she is weak, and she has lost more weight, though she says that she still eats well. From the sound of her voice, she has recently woken from a nap. She holds up the flowers we sent her and thanks us, but even from the other side of a screen I can see that the online shop I ordered from has failed us.",0,medium
A Living Remedy by Nicole Chung,"She sheepishly tells me that she used some of the money I gave her to buy new mini blinds. Thats perfect! I say. I dont care how she spends it, as long as its useful. Its hard for either of us to imagine her remarrying, or wanting to remarry. But as she begins to plan the next stage of her life without my father, I realize that I can picture her living out her own days in peaceand, more important, it seems that she can as well. My heart lifts when she tells me that she is planning a trip to Greece with two of her friends from church, intending to use whats left of my fathers life insurance payout to make her first-ever trip outside the country.",0,medium
A Living Remedy by Nicole Chung,"All I can think about is how, at the end, I wasnt with her. She was the kind of mother who deserved to have her child there when she died. Knowing that I had her steadfast support, that she loved and believed in me no matter what, made me so much braver than I would have been otherwise. It made risks feel smaller; it made it possible for me to trust myself a little more. Like any mother and child, wed had our conflicts, our weaknesses, our outright failures, but there had never been a serious or lasting rift between us.",0,medium
A Living Remedy by Nicole Chung,"We cant wait to see the life youll build together. They never saw me as choosing one kind of family over another, one dream or one life over another. They could not imagine a future in which I did not pursue everything I wanted. * * * We drove all over the region with my parents that week, taking advantage of the good weather and the timing of our trip; mountain roads that would have been impassable during the winter months were clear and open in early fall, and the occasional drizzle didnt deter us. Mom made us pose for pictures in front of a lighthouse, at the seaside botanical gardens she loved, on a bridge stretching over a rushing river gorge.",0,medium
A Living Remedy by Nicole Chung,"In her expression I read compassion, sadness, weariness. A deep well of concern. Her face was the first I ever glimpsed that looked anything like minefrom the moment of her birth, I knew that I was not alone. Now nearly twelve, she never resembles me more than when her steady brown eyes, my eyes, are like this, serious and appraising. She has always been her own person, frequently leaving me, the person who birthed her, wondering where she came from and who she will be. And yet I know she is who she is in part because I am her mother, just as I am who I am because of mine.",0,medium
A Living Remedy by Nicole Chung,"We would still belong to each other, but we would come to know one another differently in separation, in parting after parting. I didnt know what it would mean to leave, wouldnt begin to grasp it until my last night in my little blue childhood bedroom, a few months later, when I found I couldnt sleep for terror and wonder. I had spent most of my life in a small house in a small town, a Korean adoptee who knew I was loved but often felt as though I were living a life meant for someone else. Though dreams of escape had long held me in thrall, I missed my parents when I spent any considerable length of time away from them, and my mom was the person I most wanted to talk to at the end of the day.",0,medium
A Living Remedy by Nicole Chung,"You walked your path, you stayed faithful in your own way, and thats all I can ask. And who knows, she adds, maybe, after Im gone, well meet in prayer from time to time. Like the saints did. I hold her as tight as I dare, both of us now weeping. It is the first time in weeks, months, maybe years, that I have felt more like her child than a parent. This is your final battle, you know that. You should have gotten so much more time, I say. But if you cant have that, then I want you to be able to feel some peace, and have time to prepare, the way Dad did.",0,medium
A Living Remedy by Nicole Chung,"More than once, I thought of what my mother said when she got Buster: Hes good for me. He gets me out of the house. No matter how I feel or what I want, I have to take him for his walk. Im never alone anymore. In the last weeks of her life, Buster was always with her, curled up beside her in the hospital bed. My aunt takes care of him now, in the house he used to share with my mom, and I like to think that he remembers her as well as he canthe rooms may yet hold traces of her that a dogs sharp nose can sniff out.",0,medium
A Living Remedy by Nicole Chung,"I hear her voice speaking to me. And though my father felt so far from me after he died, he no longer feels so distant, lost beyond my reachits as if she has given a part of him back to me now that they are wherever they are, together, my ancestors by love and choice if not by blood. * * * In October, on what would have been my mothers sixty-ninth birthday, I write her a letter and buy a nice meal to eat at home with my familynothing fancy, nothing my mom had ever made for me, just something I know she would have enjoyed.",0,medium
A Living Remedy by Nicole Chung,"It also feels as though Id be abandoning a household in shambles if I left. While Dan and I are both working from home now, as a scientist he is considered essential personnel and expects hell need to go back in eventually, and its not easy for either of us to get a full days work done with schools closed. It gets harder still when remote learning begins in earnest; our kids are grieving, isolated, irritable, and bored, and the last thing they want is to be assigned hours of busywork on a Chromebook. Our younger daughters Individualized Education Programall the supports and accommodations we spent years advocating for and hammering out at stressful meetings with her school teamhas essentially disappeared overnight.",0,medium
A Living Remedy by Nicole Chung,"Then I would fly back home and it would hit me anew, that cold prickle of awareness somewhere between my shoulder blades. I felt small and somehow trapped whenever I returned, as though I wouldnt be allowed to leave, even though I was only a visitor now, the interloper Id always looked like. My visits got shorter and shorter, and it was impossible to ignore the mingled guilt and relief I felt every time I boarded a flight headed east. Campus was where I had a life, a purpose, new ideas to absorbwhere things were always changing, where no one stared at me when I entered a room, where I no longer questioned the fact that I belonged.",0,medium
A Living Remedy by Nicole Chung,"But the chest tightness was a symptom of anxietylike the tension headaches that came and went, the perpetual stiffness in my neck and shoulders, the faint twitch under my left eye, the unsettled stomach that sometimes made it hard to eat. I wasnt having the sort of breakdown Id once imagined, one announced in more obvious signs of distress: trembling, shortness of breath, a sudden elevated heart rate, dizziness or weakness or chills. Not until the pandemic hit and I suddenly felt like a rat trapped in a maze, frantically circling and unable to escape, did it occur to me that I might be experiencing a constant, low-level panic attack, a slow but inexorable spiral from which there would be no escape so long as my mother suffered and I could not get to her.",0,medium
A Living Remedy by Nicole Chung,"I was better at hiding my diary, but my mother always found it eventually. No matter how many hours my parents might have spent wondering and watching me write, Im willing to bet they didnt give much thought to the notion that I might one day publish a memoir. I never quoted Czesaw Miosz to themWhen a writer is born into a family, the family is finishedthough I was tempted to do so, once or twice, as a joke. Of course, I wasnt born into our family at alla fact that always mattered more to me than it did to them.",0,medium
A Living Remedy by Nicole Chung,"I checked on friends and acquaintances and tried to call my aunt, who had inherited my parents house after my mother died. When I didnt get an answer, I texted Paula, who confirmed that she, her husband, and my aunt were safeand so was Buster. They were all hunkered down at Paulas, in sight of the flames but hoping they wouldnt need to evacuate. They couldnt say whether my parents home had survived. Dan and I scoured the internet for local news reports, searching for the name of my parents park and other nearby landmarks. We watched shaky video footage shot by local residents; paused and zoomed in on aerial video shared by local news outlets, trying to identify my parents neighborhood.",0,medium
A Living Remedy by Nicole Chung,"Even before she spoke, I understood that my question was an intrusion on her hard-won peace, a knock she wasnt ready to answer. I dont need to talk about having cancer, Nicole, she told me. I lived through it. She did live through it. The breast cancer never returned. But her illness, the first serious one of her life, was a turning point for our family, an upheaval from which there would be no lasting recovery. * * * Once, while visiting my parents, I asked my father what he was proudest of in life. You, he said. Id walked right into that one.",0,medium
A Living Remedy by Nicole Chung,"It took me a while to find my way home. Everyone else was asleep when I crept in, and I was relieved that I wouldnt need to face them yet. I crawled into bed and slept for a few hours before waking to the sound of Dan, Cindy, and Rick helping the kids get breakfast. I got dressed, found the car keys, and snuck out the back door without a word to anyonewhich, I supposed, I could add to the growing list of things I would need to apologize for. I was too ashamed to tell my mother about my outburst, or that I had come to see her on my own this morning because I wanted her to do something for me; I couldnt have said what.",0,medium
A Day of Fallen Night by Samantha Shannon,"Wulf said, Was I really the only one who lived? It appears so. The rest were burned, drowned or frozen. I sent divers and ships to look. He closed his eyes. The Plague of fandauth is spreading, Einlek said. The Nameless One brought a sickness from the Womb of Fire, a plague that beset the people of Yikala. It must have returned. Whatever attacked our king, we can be sure it serves our enemy. We will fight. Nothing could defeat it, sire. No blade could have pierced its hide. And no Hrthi dies a feather death, Einlek said firmly. You were my uncles retainer. Now he is dead, you may leave with honour  or you can swear to me. A son of Hrth deserves a hall. Wulf clenched his jaw, his eyes aching. If you accept, sail to Ascalun, Einlek said. My cousin has relinquished her birthright to me, and for that, I owe her succour. You were on the Conviction. You can swear that Queen Sabran is dead, which will strengthen Glorians legitimacy. You can help her, Wulf. You want me to go back on the Ashen Sea. Yes. Sire, I dont know if I can. Dont let that fear take root, or youll never move again. Einlek leaned forward, his knuckles blanching on the throne. Hear me. Glorian is only sixteen, and she is now the divine head of Virtudom. She must have iron in her bones, and I must make it clear to those who circle her that Hrth will defend its beloved princess.",0,large
A Day of Fallen Night by Samantha Shannon,"I cling to faith as flame clings to a wick already curled and black. The Mother will see us through this, Esbar. The Priory, perhaps. What of you and I? Tunuva had never thought she would feel truly cold again, until Esbar uqNra asked her that question. That decision must be yours. Her throat constricted as she spoke. Nothing has changed for me. Esbar sank deeper into the chair. All these years I have watched you grieve, she said, and when you had hope, I failed to fan it. I was only afraid it was false hope, Tuva. You thought you were doing the right thing. Desperation made me foolish. We can all be foolish when it comes to love. Esbar breathed out. Armul  Wulfert  is welcome here. I must confess, I am curious to see him. And glad to have a little more of you. All at once, her eyes were brimming. Esbar had not wept in so long. Tunuva reached across the table and took her by the hand, interlocking their fingers. Is it enough? Esbar asked her in a strained voice. Is our life enough for you now, Tuva? It was always enough. I just wanted the truth. Esbar tightened her grasp. I would not live another day without you by my side, she said in a whisper. Be with me. Forgive me, and I will give you the same grace. Let us do what we were born to do.",0,large
A Day of Fallen Night by Samantha Shannon,"In exchange for his blade, the knight of Inysca had two conditions. First, he would see the people of Lasia convert to his new religion of Six Virtues. And second, when he returned to his own country, he would have Cleolind as his bride. Siyu stopped to clear her throat. Tunuva passed her a goblet of walnut milk, which she drank. And what then? Tunuva asked her. What did Cleolind say? When Siyu lay back down, she rested her head against Tunuva. She told her father to banish the knight, Siyu said. Desperate though their city was, she would not see her people on their knees for a foreign king  but when she went to meet her death, the knight followed. And when Cleolind was bound to a stone, and the Nameless One emerged from the foul water to claim his payment, the knight faced him. But Galian Berethnet  that was his name  was a coward and a fool. The fumes and fire overcame him. Cleolind took up his sword. From the acrid shore of Lake Jakpa, deep into the Lasian Basin, she fought the Beast of the Mountain, tracking him to his lair. There, Cleolind was astonished, for in the valley grew a befruited tree, taller than any she had ever seen. That image appeared on many walls in the Priory. The tree, its golden oranges, the red beast twined around its trunk. They fought, Siyu said, for a day and a night.",0,large
A Day of Fallen Night by Samantha Shannon,"Glorian entered to find only three of the Dukes Spiritual waiting for her. Your Grace, Lady Brangain said quietly. They all dipped their heads. Forgive us for disturbing you at this hour. We thought it right that you heard as soon as possible. Where is the Lord Protector? Glorian asked her. He rode out with Lord Damud and Lady Gladwin before dawn. They are on their way to instruct the earls and barons of the northern provinces, so they can muster your people to defend our queendom. He should be back before long. What is it you need to tell me? There is no easy way to say this, Lade Edith said softly. Prince Therico of Yscalin is dead. The words woke her like a fall through ice. How? As I believe you were informed, the wyrms flew south after their attack on the Leas. From what we understand, they fell upon the Yscali port of Tagrida and burned it almost to the ground. Prince Therico was aboard one of the ships docked there. It took Glorian a moment to digest the news. He had been just days away from Inys. May he find his place at the Great Table. She caved into a chair. Sixteen is no age to die. No, Your Grace. What is to be done, then? Glorian finally asked. You all agreed that I should have an heir as soon as possible. There is a way to remedy the situation quickly, Lord Randroth said, dabbing his nose.",0,large
